                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                       1                                      491                  4.0999999999999996E+000                  1.9599999999999999E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.0295705449678171E+003                  2.9117055085591014E+003                  1.1087025181276363E+002                 -1.0771615491922793E+001                  7.0120000000000016E-001                  2.9712499150421086E-005                  2.7917028750084960E-001                  3.3727751791918564E-003                  9.8799535012132470E-004                  9.1732402941786979E-003                  2.0574712687674024E-003                  4.0999999999999153E+000                 -8.4798367596958941E-009                  2.8749199999999417E+000                  1.2182124651672406E-004                  1.1445981787534611E+000                  1.3828378234686335E-002                  4.0507809354973527E-003                  3.7610285206131945E-002                  8.4356322019461839E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0998921933684898E+000                  1.1024144457386095E+002                  4.0998687524256150E+000                  1.1012610928926142E+002                  5.7725033552031275E+006                  1.2223195849517792E+003                  1.4081094355001781E+007                  3.5218921499612086E-022                  3.5218921499612095E-022                  0.0000000000000000E+000                  1.4089899459028231E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1558149984000005E+002                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                                 "CRMATH"                               "20220413" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80 
                                      66                  3.7994156853587144E+000                 -8.0621658450538458E+000                  3.5435534973656013E+000                  2.0424433573243546E+000                  2.8393119940385404E+003                  3.4532131170220111E+000                  0.0000000000000000E+000                  2.1176090087884976E+001                                        1                  7.7342751008087397E+005                 -2.2412678712036033E-001                  0.0000000000000000E+000                 -1.9720946954920628E+001                  1.2967614781552155E+000                 -6.5882228352192502E+000                  1.0000000000000000E+000                  9.9997505097918571E-001                  1.1026644099274962E+002                  6.3010900372243850E+003                  7.1305334878003590E+000                  8.5312202384070057E-001                  3.4958556967876466E+003                  9.9886278920491589E-001                  3.5430593319541286E+000                  3.1794244000190586E-001                  1.4849766968494252E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -8.2357381917667605E-001                  1.2753448227492671E-027                  0.0000000000000000E+000                  5.5499746359412642E+006                  8.6733497921979782E+010                  1.5625590758708627E+001                  5.1639725581189788E+000                  1.8860488742507533E-001                  1.5615418060031228E+001                  6.2711461557262704E-001                  1.6556577484530113E+000                  1.6734212315859573E+000                  4.7997045807955664E-006                 -4.0504395352332248E-006                  4.0998977090145763E+000                  4.0998971799227828E+000                 -4.6029464946609453E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786979E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.2753448227492671E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3511184612837115E+000                 -3.6609972157712747E+000 
                                      67                  3.8053170632325619E+000                 -8.0650013168519283E+000                  3.5468073814002059E+000                  2.0424247841013674E+000                  2.8362711389934288E+003                  3.4527477457423488E+000                  0.0000000000000000E+000                  2.1204605704588058E+001                                        1                  7.7363391506419901E+005                 -2.2201604802285807E-001                  0.0000000000000000E+000                 -1.9588631557092675E+001                  1.2962600936493156E+000                 -6.5882228352192502E+000                  1.0000000000000000E+000                  9.9997479288562763E-001                  1.1026172539195426E+002                  6.3872963020610860E+003                  7.5575003083255732E+000                  8.7837817356789549E-001                  3.5221462191370579E+003                  9.9880822958235460E-001                  3.5462894934210070E+000                  3.0779814650737469E-001                  1.7791357463585807E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -7.5641428118243681E-001                  1.2670445851948238E-027                  0.0000000000000000E+000                  6.3526259709244929E+006                  8.7898619616165070E+010                  1.5738797035571167E+001                  5.2713294297103745E+000                  2.4143149816488452E-001                  1.5728596397572975E+001                  6.3591525594771303E-001                  1.8136216943955052E+000                  1.8560308029736505E+000                  5.2089079929061359E-006                 -4.4292724960326551E-006                  4.0998966508309884E+000                  4.0998961217391949E+000                 -4.5984768680833907E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786979E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.2670445851948238E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5431605097190102E+000                 -3.6756354433170522E+000 
                                      68                  3.8116844175067000E+000                 -8.0683782509249813E+000                  3.5500376207339603E+000                  2.0424060868119569E+000                  2.8327905078193139E+003                  3.4522144585083856E+000                  0.0000000000000000E+000                  2.1240507832051946E+001                                        1                  7.7360533631839603E+005                 -2.1978330210271646E-001                  0.0000000000000000E+000                 -1.9430845270858896E+001                  1.2956105064336774E+000                 -6.5882228352192564E+000                  1.0000000000000131E+000                  9.9997453479206955E-001                  1.1025697849532283E+002                  6.4816327094781836E+003                  8.0559151153087871E+000                  9.0611488143493424E-001                  3.5484412625383388E+003                  9.9874561232312820E-001                  3.5494925051230535E+000                  2.9611937773974589E-001                  2.1576151931671397E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -6.8550222948665818E-001                  1.2572297847254509E-027                  0.0000000000000000E+000                  7.2507880192752108E+006                  8.9185042720521301E+010                  1.5846689515769119E+001                  5.3728563363401358E+000                  3.0502601397970641E-001                  1.5837101977321490E+001                  6.4560834445644955E-001                  1.9711448331041921E+000                  2.0698295503392825E+000                  5.6042858264259355E-006                 -4.7831315447856612E-006                  4.0998955926474006E+000                  4.0998950635556062E+000                 -4.5940527733397225E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786979E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.2572297847254509E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7678707882157223E+000                 -3.6917470859383812E+000 
                                      69                  3.8184814762350081E+000                 -8.0722458603909679E+000                  3.5532730111226747E+000                  2.0423872411282082E+000                  2.8288177697843171E+003                  3.4516049714491532E+000                  0.0000000000000000E+000                  2.1281318689614189E+001                                        1                  7.7337370864751260E+005                 -2.1742426344406779E-001                  0.0000000000000000E+000                 -1.9249084184539150E+001                  1.2947893307021823E+000                 -6.5805575828905969E+000                  9.8250495131406523E-001                  9.9997427669851158E-001                  1.1025219413090713E+002                  6.5838734744843687E+003                  8.6427832519169563E+000                  9.3665362168030553E-001                  3.5749750166324702E+003                  9.9867448507129530E-001                  3.5526969654404841E+000                  2.8293518394915279E-001                  2.6443413910632462E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -6.1205544486018326E-001                  1.2460822433662106E-027                  0.0000000000000000E+000                  8.1717230038862666E+006                  9.0589357151901825E+010                  1.5942225625444594E+001                  5.4615585129557118E+000                  3.7425629084336803E-001                  1.5933879475980381E+001                  6.5619747597343991E-001                  2.1008894041028907E+000                  2.3136062785483569E+000                  5.9164927129679722E-006                 -5.0465513606651740E-006                  4.0998945344638127E+000                  4.0998939959507057E+000                 -4.5896732921164398E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786979E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.2460822433662104E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0240208243026006E+000                 -3.7092088128609841E+000 
                                      70                  3.8237776390451876E+000                 -8.0753862551808080E+000                  3.5557054810700688E+000                  2.0423678857321557E+000                  2.8242607217206864E+003                  3.4509047861396915E+000                  0.0000000000000000E+000                  2.1313177535593610E+001                                        1                  7.7311633476477186E+005                 -2.1490549052891164E-001                  0.0000000000000000E+000                 -1.9100404998216973E+001                  1.2940516074949937E+000                 -6.8815875785545728E+000                  1.9999999999999742E+000                  9.9997401400919106E-001                  1.1024728058164554E+002                  6.6646544818703323E+003                  9.3502251359248785E+000                  9.7082206799687276E-001                  3.5950545208677072E+003                  9.9861599772291387E-001                  3.5551040001966641E+000                  2.7226229572235383E-001                  3.0930812509052407E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -5.5614719834435000E-001                  1.2371034956695931E-027                  0.0000000000000000E+000                  8.7984426767010391E+006                  9.2116397478098877E+010                  1.6021246797160895E+001                  5.5332861374250939E+000                  4.4161242914988530E-001                  1.6014454629195583E+001                  6.6461298723688289E-001                  2.1748686426386037E+000                  2.5857404556701584E+000                  6.0441335496680184E-006                 -5.1374218340162990E-006                  4.0998934574375987E+000                  4.0998931881810456E+000                 -4.5852607194933590E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786979E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.2371034956695929E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3099205305388715E+000                 -3.7229415332711824E+000 
                                      71                  3.8273065980286316E+000                 -8.0775062925052374E+000                  3.5573197359878561E+000                  2.0423581368208734E+000                  2.8218074492502583E+003                  3.4505273756192016E+000                  0.0000000000000000E+000                  2.1335027104724098E+001                                        1                  7.7293067849800922E+005                 -2.1361680428073734E-001                  0.0000000000000000E+000                 -1.8999135375033301E+001                  1.2934985296576085E+000                 -6.8815875785545835E+000                  1.0000000000000258E+000                  9.9997388266453080E-001                  1.1024480581178528E+002                  6.7190302760053755E+003                  9.7525696871389975E+000                  9.8911906225291879E-001                  3.6084420572897611E+003                  9.9857557894129778E-001                  3.5567006767769214E+000                  2.6498325282774654E-001                  3.4299788315311532E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -5.1927437043105606E-001                  1.2310786774691586E-027                  0.0000000000000000E+000                  9.1939381825809516E+006                  9.2905781463769730E+010                  1.6054024136899113E+001                  5.5623481735397045E+000                  4.7228877993589291E-001                  1.6047998637992318E+001                  6.7032231157610289E-001                  2.1861129802069468E+000                  2.7314636415603792E+000                  6.0941480913082301E-006                 -5.1591691140590959E-006                  4.0998929189244917E+000                  4.0998926496679378E+000                 -4.5830711325293150E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786979E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.2310786774691584E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4628408672853292E+000                 -3.7321194885624998E+000 
                                      72                  3.8325573726510451E+000                 -8.0806902347381957E+000                  3.5597301401706898E+000                  2.0423483395418960E+000                  2.8192439006466075E+003                  3.4501326495228621E+000                  0.0000000000000000E+000                  2.1368920405639440E+001                                        1                  7.7267885413699411E+005                 -2.1230911935139299E-001                  0.0000000000000000E+000                 -1.8846650117385774E+001                  1.2925653783771553E+000                 -6.5805575828905969E+000                  4.9999999999999356E-001                  9.9997375131987054E-001                  1.1024231881970854E+002                  6.8007588077306473E+003                  1.0190586215106261E+001                  1.0081991675847435E+000                  3.6285251714288397E+003                  9.9851327350872332E-001                  3.5590839826105403E+000                  2.5399030042143572E-001                  3.9944613793900302E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -4.6458060258078326E-001                  1.2220854864097318E-027                  0.0000000000000000E+000                  9.7443627423698287E+006                  9.3703232035501419E+010                  1.6083119829431112E+001                  5.5877273492052879E+000                  5.0087380825660299E-001                  1.6077825248671999E+001                  6.7898234832079474E-001                  2.1807376028358698E+000                  2.8879613167249594E+000                  6.1166616430188161E-006                 -5.1366184786581365E-006                  4.0998923804113847E+000                  4.0998918418982777E+000                 -4.5808925294738909E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786997E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.2220854864097316E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6266423813659832E+000                 -3.7458049800402868E+000 
                                      73                  3.8393451528502731E+000                 -8.0848042680928867E+000                  3.5629239197868641E+000                  2.0423285987886746E+000                  2.8138098533416110E+003                  3.4492947461070287E+000                  0.0000000000000000E+000                  2.1414306698589673E+001                                        1                  7.7249143560564891E+005                 -2.0963647326710610E-001                  0.0000000000000000E+000                 -1.8649034022065052E+001                  1.2911377694355122E+000                 -6.5805575828905969E+000                  1.0000000000000000E+000                  9.9997348863055013E-001                  1.1023730789499977E+002                  6.9078858569187478E+003                  1.1184259924406394E+001                  1.0486072516083014E+000                  3.6553075190118379E+003                  9.9842895573689083E-001                  3.5622410874120716E+000                  2.3968932313254865E-001                  4.8535802518348244E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -3.9329727273182863E-001                  1.2105624315001000E-027                  0.0000000000000000E+000                  1.0316716296591001E+007                  9.5301084493006302E+010                  1.6129679354444203E+001                  5.6269474306203433E+000                  5.4834483538190526E-001                  1.6125639343085485E+001                  6.9044156695357750E-001                  2.1252789584815117E+000                  3.2221504042597866E+000                  6.0237156666442400E-006                 -4.9886902495731168E-006                  4.0998913033851707E+000                  4.0998907648720637E+000                 -4.5765678381219486E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786997E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.2105624315001000E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9753105924827943E+000                 -3.7634945737934338E+000 
                                      74                  3.8490652623866364E+000                 -8.0906390587480672E+000                  3.5677278933891903E+000                  2.0423086674136419E+000                  2.8080566270024333E+003                  3.4484058614872239E+000                  0.0000000000000000E+000                  2.1484141836423468E+001                                        1                  7.7266659383328829E+005                 -2.0691739831665629E-001                  0.0000000000000000E+000                 -1.8374441305034864E+001                  1.2885605992367373E+000                 -6.2718627251755041E+000                  4.9125291711992419E-001                  9.9997322594122962E-001                  1.1023224881458260E+002                  7.0642370213008835E+003                  1.2355286635242646E+001                  1.0918528252265816E+000                  3.6959653701776406E+003                  9.9830072023562844E-001                  3.5669892778291930E+000                  2.1930411246948520E-001                  6.3857736704395372E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -2.8759099252395820E-001                  1.1944057679941761E-027                  0.0000000000000000E+000                  1.1003216618916042E+007                  9.6875915730475510E+010                  1.6164277067963418E+001                  5.6544447250109569E+000                  5.8405344380147028E-001                  1.6161215574031900E+001                  7.0749918694711245E-001                  2.0272054462308722E+000                  3.5969199549203097E+000                  5.7644163611065125E-006                 -4.6548952726805926E-006                  4.0998902263589567E+000                  4.0998891301555789E+000                 -4.5722857876483545E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786997E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.1944057679941761E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3639459877742390E+000                 -3.7887695835213400E+000 
                                      75                  3.8575841827573583E+000                 -8.0953743650058936E+000                  3.5725088237963254E+000                  2.0422675374334567E+000                  2.7955659927155989E+003                  3.4464697487620848E+000                  0.0000000000000000E+000                  2.1552164750287996E+001                                        1                  7.7346772752517438E+005                 -2.0136031918144037E-001                  0.0000000000000000E+000                 -1.8149979741052483E+001                  1.2857299685611610E+000                 -6.5728927208394827E+000                  1.9999999999999873E+000                  9.9997269120787469E-001                  1.1022180973300225E+002                  7.2041738194227237E+003                  1.5396374711356323E+001                  1.1874184722519927E+000                  3.7368771772084256E+003                  9.9818214333520028E-001                  3.5717186202216880E+000                  2.0205767345436287E-001                  8.0837343540632531E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -1.8924326950872991E-001                  1.1814522533448812E-027                  0.0000000000000000E+000                  1.1395571116475454E+007                  9.9911373078737457E+010                  1.6207603456121216E+001                  5.6844268875542117E+000                  6.2515065395080505E-001                  1.6205806178467995E+001                  7.2303638736704257E-001                  1.7792674033537434E+000                  4.4420077008937344E+000                  5.4147676325466621E-006                 -4.2502789339067610E-006                  4.0998880339522019E+000                  4.0998874858505125E+000                 -4.5636975083882723E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786979E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.1814522533448812E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2342012144343304E+000                 -3.8105427305206092E+000 
                                      76                  3.8628171411603556E+000                 -8.0981703453497467E+000                  3.5756677213970902E+000                  2.0422467425400135E+000                  2.7890979790321858E+003                  3.4454637709908993E+000                  0.0000000000000000E+000                  2.1600667221086525E+001                                        1                  7.7432228121196979E+005                 -1.9862671229204984E-001                  0.0000000000000000E+000                 -1.8023322254454289E+001                  1.2836922968847544E+000                 -6.5728927208394881E+000                  1.0000000000000127E+000                  9.9997242384119722E-001                  1.1021653221737418E+002                  7.2915043825143002E+003                  1.7303629231256561E+001                  1.2381372008054883E+000                  3.7641569322742748E+003                  9.9810620671283934E-001                  3.5748444776495929E+000                  1.9184605462905413E-001                  9.3172961696855426E-003                  1.2950057653075102E+000                  8.5060495208319176E-001                 -1.2595672409810904E-001                  1.1738698631722341E-027                  0.0000000000000000E+000                  1.1608954718748115E+007                  1.0132660619207281E+011                  1.6220888450176449E+001                  5.6916342430160771E+000                  6.3491046682298813E-001                  1.6219490002325216E+001                  7.3294866530027436E-001                  1.6565646700876344E+000                  4.9105509611488358E+000                  5.1910945281611546E-006                 -3.9916209260298316E-006                  4.0998869377488241E+000                  4.0998863896471347E+000                 -4.5594662286215772E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786997E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.1738698631722341E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7135990971071271E+000                 -3.8238046276704587E+000 
                                      77                  3.8701267541842652E+000                 -8.1018951710694012E+000                  3.5804197413059509E+000                  2.0422258103209923E+000                  2.7825088509223638E+003                  3.4444365544624973E+000                  0.0000000000000000E+000                  2.1677539090029246E+001                                        1                  7.7605626717448072E+005                 -1.9591104855877839E-001                  0.0000000000000000E+000                 -1.7858914476769446E+001                  1.2804045879348604E+000                 -6.2641984739998389E+000                  4.9125360811317209E-001                  9.9997215647451976E-001                  1.1021122010522301E+002                  7.4152663338618031E+003                  1.9510296866231982E+001                  1.2902638776152018E+000                  3.8055702322360330E+003                  9.9799636317518958E-001                  3.5795486999722557E+000                  1.7827736510805522E-001                  1.1324337305791722E-002                  1.2950057653075102E+000                  8.5060495208319176E-001                 -3.4326480144993933E-002                  1.1638440933665737E-027                  0.0000000000000000E+000                  1.1872935975508090E+007                  1.0267229280242412E+011                  1.6230988624118059E+001                  5.6960339779212399E+000                  6.3994222570885273E-001                  1.6229899917563170E+001                  7.4732352845634542E-001                  1.5397403659962672E+000                  5.4449092357328519E+000                  4.8707299947858915E-006                 -3.6297912832001617E-006                  4.0998858415454462E+000                  4.0998847258250120E+000                 -4.5552757762564475E+000                  7.0120000000000005E-001                  2.9712499150421082E-005                  2.7917028750084966E-001                  3.3727751791918568E-003                  9.8799535012132470E-004                  9.1732402941786997E-003                  2.0574712687674024E-003                  4.0085179077406687E-003                  1.1638440933665738E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.2575330228854327E+000                 -3.8421486794379316E+000 
